Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2007-10-12T04:00:00Z,SPY,126.055378386,-39,4,Filled,-4916.159757054, 
2007-10-18T04:00:00Z,SPY,124.417453104,39,4,Filled,4852.280671056, 
2007-10-20T04:00:00Z,SPY,120.679415703,-41,4,Filled,-4947.856043823, 
