Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2011-06-20T14:05:00Z,SPY,111.095539904,-45,0,Filled,-4999.29929568,Liquidated 
2011-07-08T14:00:00Z,DIA,107.154344485,47,4,Filled,5036.254190795, 
2011-07-18T14:05:00Z,EFA,47.308070364,-105,0,Filled,-4967.34738822,Liquidated 
2011-07-25T14:00:00Z,SPY,116.96338525,43,4,Filled,5029.42556575, 
2011-08-08T14:00:00Z,EEM,34.943472,140,4,Filled,4892.08608, 
2011-08-08T14:00:00Z,LQD,89.086599936,56,4,Filled,4988.849596416, 
2011-08-12T14:05:00Z,GLD,169.01,-34,0,Filled,-5746.34,Liquidated 
2011-08-22T14:05:00Z,DIA,94.105499439,-47,0,Filled,-4422.958473633,Liquidated 
2011-08-22T14:05:00Z,EEM,35.022094812,-140,0,Filled,-4903.09327368,Liquidated 
2011-08-22T14:05:00Z,SPY,99.858309994,-43,0,Filled,-4293.907329742,Liquidated 
2011-08-29T14:00:00Z,TLT,91.178281818,55,4,Filled,5014.80549999, 
2011-09-02T14:00:00Z,DIA,94.09689826,52,4,Filled,4893.03870952, 
2011-09-02T14:00:00Z,EEM,35.109453492,138,4,Filled,4845.104581896, 
2011-09-02T14:00:00Z,EFA,40.68890211,117,4,Filled,4760.60154687, 
2011-09-02T14:00:00Z,SPY,100.033208514,48,4,Filled,4801.594008672, 
2011-09-09T14:05:00Z,DIA,95.705318733,-52,0,Filled,-4976.676574116,Liquidated 
2011-09-12T14:00:00Z,GLD,177.52,28,4,Filled,4970.56, 
2011-09-19T14:00:00Z,DIA,98.458036242,52,4,Filled,5119.817884584, 
2011-09-19T14:00:00Z,QQQ,52.92476116,98,4,Filled,5186.62659368, 
2011-09-19T14:05:00Z,EFA,40.466062281,-117,0,Filled,-4734.529286877,Liquidated 
2011-09-26T14:05:00Z,SPY,100.005752713,-48,0,Filled,-4800.276130224,Liquidated 
2011-09-30T14:00:00Z,EFA,39.046490037,125,4,Filled,4880.811254625, 
2011-09-30T14:00:00Z,SPY,98.871820912,49,4,Filled,4844.719224688, 
2011-10-10T14:05:00Z,EEM,32.811920208,-138,0,Filled,-4528.044988704,Liquidated 
2011-10-10T14:05:00Z,LQD,89.098480274,-56,0,Filled,-4989.514895344,Liquidated 
2011-10-14T14:00:00Z,LQD,89.96640089,56,4,Filled,5038.11844984, 
2011-10-14T14:05:00Z,GLD,163.37,-28,0,Filled,-4574.36,Liquidated 
2011-10-24T14:05:00Z,DIA,102.042669603,-52,0,Filled,-5306.218819356,Liquidated 
2011-10-24T14:05:00Z,SPY,109.463974557,-49,0,Filled,-5363.734753293,Liquidated 
2011-10-31T14:00:00Z,DIA,100.89476509,49,4,Filled,4943.84348941, 
2011-10-31T14:00:00Z,EEM,34.323225372,141,4,Filled,4839.574777452, 
2011-10-31T14:00:00Z,GLD,164.04,30,4,Filled,4921.2, 
2011-10-31T14:00:00Z,SPY,107.275222476,45,4,Filled,4827.38501142, 
2011-10-31T14:05:00Z,TLT,96.108383895,-55,0,Filled,-5285.961114225,Liquidated 
2011-11-04T14:05:00Z,DIA,102.741769344,-49,0,Filled,-5034.346697856,Liquidated 
2011-11-04T14:05:00Z,EEM,35.712228384,-141,0,Filled,-5035.424202144,Liquidated 
2011-11-04T14:05:00Z,EFA,42.603673974,-125,0,Filled,-5325.45924675,Liquidated 
2011-11-04T14:05:00Z,SPY,109.780420641,-45,0,Filled,-4940.118928845,Liquidated 
2011-11-14T15:05:00Z,GLD,172.93,-30,0,Filled,-5187.9,Liquidated 
2011-11-21T15:00:00Z,DIA,99.478269922,51,4,Filled,5073.391766022, 
2011-11-21T15:00:00Z,EEM,32.724561528,157,4,Filled,5137.756159896, 
2011-11-21T15:00:00Z,EFA,39.69850287,128,4,Filled,5081.40836736, 
2011-11-21T15:00:00Z,SPY,104.945827691,48,4,Filled,5037.399729168, 
2011-11-21T15:05:00Z,QQQ,50.36688606,-98,0,Filled,-4935.95483388,Liquidated 
2011-11-25T15:05:00Z,DIA,97.877688957,-51,0,Filled,-4991.762136807,Liquidated 
2011-11-25T15:05:00Z,EFA,38.724610284,-128,0,Filled,-4956.750116352,Liquidated 
2011-11-28T15:00:00Z,TLT,101.766199191,50,4,Filled,5088.30995955, 
2011-11-28T15:05:00Z,SPY,105.297434451,-48,0,Filled,-5054.276853648,Liquidated 
2011-12-12T15:00:00Z,GLD,161.87,31,4,Filled,5017.97, 
2011-12-12T15:05:00Z,EEM,33.170090796,-157,0,Filled,-5207.704254972,Liquidated 
2011-12-12T15:05:00Z,LQD,90.404534748,-56,0,Filled,-5062.653945888,Liquidated 
2011-12-16T15:05:00Z,GLD,154.9,-31,0,Filled,-4801.9,Liquidated 
2012-01-06T15:05:00Z,TLT,101.024353448,-50,0,Filled,-5051.2176724,Liquidated 
2012-01-30T15:00:00Z,EEM,37.280457654,138,4,Filled,5144.703156252, 
2012-02-03T15:00:00Z,TLT,99.753635927,51,4,Filled,5087.435432277, 
2012-02-10T15:00:00Z,EFA,45.037025088,114,4,Filled,5134.220860032, 
2012-02-13T15:05:00Z,EEM,38.303531486,-138,0,Filled,-5285.887345068,Liquidated 
2012-03-09T15:05:00Z,TLT,98.77310554,-51,0,Filled,-5037.42838254,Liquidated 
2012-04-16T14:05:00Z,EFA,43.917781512,-114,0,Filled,-5006.627092368,Liquidated 
2012-05-14T14:00:00Z,GLD,151.16,33,4,Filled,4988.28, 
2012-06-04T14:00:00Z,LQD,96.035404003,52,4,Filled,4993.841008156, 
2012-07-16T14:05:00Z,GLD,154.27,-33,0,Filled,-5090.91,Liquidated 
2012-07-23T14:00:00Z,DIA,111.672417429,46,4,Filled,5136.931201734, 
2012-07-23T14:00:00Z,EEM,33.70140416,153,4,Filled,5156.31483648, 
2012-07-23T14:00:00Z,SPY,120.734498313,42,4,Filled,5070.848929146, 
2012-08-06T14:05:00Z,LQD,100.288247541,-52,0,Filled,-5214.988872132,Liquidated 
2012-09-24T14:05:00Z,DIA,119.44748785,-46,0,Filled,-5494.5844411,Liquidated 
2012-09-24T14:05:00Z,EEM,37.10189012,-153,0,Filled,-5676.58918836,Liquidated 
2012-09-24T14:05:00Z,SPY,130.581878688,-42,0,Filled,-5484.438904896,Liquidated 
2013-02-11T15:00:00Z,GLD,159.35,32,4,Filled,5099.2, 
2013-04-05T14:00:00Z,QQQ,64.262294672,80,4,Filled,5140.98357376, 
2013-04-05T14:00:00Z,SPY,141.026166807,36,4,Filled,5076.942005052, 
2013-04-19T14:05:00Z,GLD,135.94,-32,0,Filled,-4350.08,Liquidated 
2013-05-03T14:00:00Z,LQD,103.70668439,49,4,Filled,5081.62753511, 
2013-05-03T14:00:00Z,TLT,107.024770165,47,4,Filled,5030.164197755, 
2013-05-10T14:00:00Z,GLD,138.46,37,4,Filled,5123.02, 
2013-05-31T14:00:00Z,EFA,51.91359596,98,4,Filled,5087.53240408, 
2013-06-07T14:05:00Z,QQQ,68.995816672,-80,0,Filled,-5519.66533376,Liquidated 
2013-06-07T14:05:00Z,SPY,149.000725605,-36,0,Filled,-5364.02612178,Liquidated 
2013-06-21T14:05:00Z,GLD,125.24,-37,0,Filled,-4633.88,Liquidated 
2013-06-24T14:00:00Z,AGG,95.552502318,53,4,Filled,5064.282622854, 
2013-06-24T14:00:00Z,DIA,132.781149528,38,4,Filled,5045.683682064, 
2013-06-24T14:00:00Z,EEM,33.48097158,155,4,Filled,5189.5505949, 
2013-06-24T14:00:00Z,SPY,144.704347872,35,4,Filled,5064.65217552, 
2013-07-05T14:00:00Z,GLD,119.1,43,4,Filled,5121.3, 
2013-07-05T14:05:00Z,LQD,96.362545833,-49,0,Filled,-4721.764745817,Liquidated 
2013-07-05T14:05:00Z,TLT,95.104181678,-47,0,Filled,-4469.896538866,Liquidated 
2013-07-12T14:05:00Z,GLD,123.65,-43,0,Filled,-5316.95,Liquidated 
2013-08-02T14:05:00Z,EFA,54.022647415,-98,0,Filled,-5294.21944667,Liquidated 
2013-08-09T14:05:00Z,SPY,155.159072652,-35,0,Filled,-5430.56754282,Liquidated 
2013-08-26T14:05:00Z,AGG,95.513418,-53,0,Filled,-5062.211154,Liquidated 
2013-08-26T14:05:00Z,DIA,135.628953728,-38,0,Filled,-5153.900241664,Liquidated 
2013-08-26T14:05:00Z,EEM,35.178770065,-155,0,Filled,-5452.709360075,Liquidated 
2013-09-30T14:00:00Z,EFA,56.315105115,91,4,Filled,5124.674565465, 
2013-09-30T14:00:00Z,QQQ,75.127216263,68,4,Filled,5108.650705884, 
2013-09-30T14:00:00Z,SPY,154.274570296,33,4,Filled,5091.060819768, 
2013-10-04T14:05:00Z,EFA,56.191665085,-91,0,Filled,-5113.441522735,Liquidated 
2013-10-07T14:00:00Z,DIA,135.001403395,38,4,Filled,5130.05332901, 
2013-10-07T14:00:00Z,EFA,55.750807835,92,4,Filled,5129.07432082, 
2013-10-11T14:05:00Z,EFA,56.614888045,-92,0,Filled,-5208.56970014,Liquidated 
2013-10-11T14:05:00Z,SPY,155.531595164,-33,0,Filled,-5132.542640412,Liquidated 
2013-10-28T14:05:00Z,DIA,140.847881818,-38,0,Filled,-5352.219509084,Liquidated 
2013-11-08T15:00:00Z,AGG,96.775213346,53,4,Filled,5129.086307338, 
2013-11-08T15:00:00Z,GLD,123.92,41,4,Filled,5080.72, 
2013-11-08T15:00:00Z,LQD,98.686435446,52,4,Filled,5131.694643192, 
2013-11-08T15:00:00Z,TLT,92.85971744,55,4,Filled,5107.2844592, 
2013-12-02T15:05:00Z,QQQ,81.5807079605,-68,0,Filled,-5547.488141314,Liquidated 
2013-12-23T15:00:00Z,EEM,37.631088395,137,4,Filled,5155.459110115, 
2014-01-10T15:05:00Z,AGG,97.255789884,-53,0,Filled,-5154.556863852,Liquidated 
2014-01-10T15:05:00Z,GLD,119.91,-41,0,Filled,-4916.31,Liquidated 
2014-01-10T15:05:00Z,LQD,101.010567184,-52,0,Filled,-5252.549493568,Liquidated 
2014-01-10T15:05:00Z,TLT,94.059777,-55,0,Filled,-5173.287735,Liquidated 
2014-01-31T15:00:00Z,DIA,142.779831081,36,4,Filled,5140.073918916, 
2014-01-31T15:00:00Z,EFA,56.498950192,91,4,Filled,5141.404467472, 
2014-01-31T15:00:00Z,SPY,164.170957805,31,4,Filled,5089.299691955, 
2014-02-24T15:05:00Z,EEM,36.234963075,-137,0,Filled,-4964.189941275,Liquidated 
2014-04-07T14:05:00Z,DIA,149.608208088,-36,0,Filled,-5385.895491168,Liquidated 
2014-04-07T14:05:00Z,EFA,59.852241159,-91,0,Filled,-5446.553945469,Liquidated 
2014-04-07T14:05:00Z,SPY,172.229808212,-31,0,Filled,-5339.124054572,Liquidated 
2014-07-07T14:00:00Z,EFA,62.228213868,83,4,Filled,5164.941751044, 
2014-07-14T14:00:00Z,GLD,125.89,41,4,Filled,5161.49, 
2014-09-08T14:05:00Z,EFA,60.688001779,-83,0,Filled,-5037.104147657,Liquidated 
2014-09-15T14:05:00Z,GLD,118.66,-41,0,Filled,-4865.06,Liquidated 
2014-09-29T14:00:00Z,DIA,157.831399005,33,4,Filled,5208.436167165, 
2014-09-29T14:00:00Z,EEM,38.390471586,135,4,Filled,5182.71366411, 
2014-09-29T14:00:00Z,EFA,58.318444719,88,4,Filled,5132.023135272, 
2014-09-29T14:00:00Z,QQQ,95.61775364,54,4,Filled,5163.35869656, 
2014-09-29T14:00:00Z,SPY,184.934428361,28,4,Filled,5178.163994108, 
2014-10-03T14:00:00Z,GLD,115.16,45,4,Filled,5182.2, 
2014-11-10T15:05:00Z,EFA,57.343280852,-88,0,Filled,-5046.208714976,Liquidated 
2014-11-17T15:05:00Z,GLD,113.65,-45,0,Filled,-5114.25,Liquidated 
2014-11-28T15:00:00Z,GLD,113.73,45,4,Filled,5117.85, 
2014-12-01T15:05:00Z,DIA,164.708556194,-33,0,Filled,-5435.382354402,Liquidated 
2014-12-01T15:05:00Z,EEM,37.853412408,-135,0,Filled,-5110.21067508,Liquidated 
2014-12-01T15:05:00Z,QQQ,101.63977755,-54,0,Filled,-5488.5479877,Liquidated 
2014-12-01T15:05:00Z,SPY,192.642758017,-28,0,Filled,-5393.997224476,Liquidated 
2014-12-05T15:05:00Z,GLD,114.71,-45,0,Filled,-5161.95,Liquidated 
2015-01-05T15:00:00Z,DIA,163.05912593,31,4,Filled,5054.83290383, 
2015-01-05T15:00:00Z,EFA,54.39317553,95,4,Filled,5167.35167535, 
2015-01-05T15:00:00Z,SPY,190.098464416,27,4,Filled,5132.658539232, 
2015-01-12T15:05:00Z,EFA,54.57724719,-95,0,Filled,-5184.83848305,Liquidated 
2015-02-02T15:05:00Z,DIA,158.978386883,-31,0,Filled,-4928.329993373,Liquidated 
2015-02-02T15:05:00Z,SPY,186.636826784,-27,0,Filled,-5039.194323168,Liquidated 
2015-02-06T15:00:00Z,GLD,118.83,43,4,Filled,5109.69, 
2015-02-09T15:05:00Z,GLD,118.99,-43,0,Filled,-5116.57,Liquidated 
2015-03-06T15:00:00Z,GLD,112.42,46,4,Filled,5171.32, 
2015-03-06T15:00:00Z,LQD,109.186578884,47,4,Filled,5131.769207548, 
2015-04-13T14:05:00Z,GLD,115.09,-46,0,Filled,-5294.14,Liquidated 
2015-04-17T14:00:00Z,EEM,40.065951655,130,4,Filled,5208.57371515, 
2015-04-17T14:00:00Z,QQQ,103.604737768,50,4,Filled,5180.2368884, 
2015-05-11T14:05:00Z,LQD,108.849034944,-47,0,Filled,-5115.904642368,Liquidated 
2015-06-05T14:00:00Z,AGG,102.332675536,50,4,Filled,5116.6337768, 
2015-06-05T14:00:00Z,LQD,106.870433352,48,4,Filled,5129.780800896, 
2015-06-19T14:05:00Z,EEM,37.85833181,-130,0,Filled,-4921.5831353,Liquidated 
2015-06-19T14:05:00Z,QQQ,107.371663128,-50,0,Filled,-5368.5831564,Liquidated 
2015-06-22T14:00:00Z,GLD,112.96,45,4,Filled,5083.2, 
2015-06-29T14:00:00Z,EFA,60.252025805,86,4,Filled,5181.67421923, 
2015-07-06T14:00:00Z,EEM,35.914470662,141,4,Filled,5063.940363342, 
2015-07-13T14:05:00Z,LQD,106.0171743285,-48,0,Filled,-5088.824367768,Liquidated 
2015-08-07T14:05:00Z,AGG,103.048824996,-50,0,Filled,-5152.4412498,Liquidated 
2015-08-21T14:05:00Z,EEM,31.626316943,-141,0,Filled,-4459.310688963,Liquidated 
2015-08-24T14:00:00Z,DIA,154.45871418,34,4,Filled,5251.59628212, 
2015-08-24T14:00:00Z,EEM,31.484325098,176,4,Filled,5541.241217248, 
2015-08-24T14:00:00Z,QQQ,99.486434781,53,4,Filled,5272.781043393, 
2015-08-24T14:00:00Z,SPY,185.569423006,28,4,Filled,5195.943844168, 
2015-08-24T14:05:00Z,GLD,111.58,-45,0,Filled,-5021.1,Liquidated 
2015-08-28T14:05:00Z,EEM,32.099623093,-176,0,Filled,-5649.533664368,Liquidated 
2015-08-28T14:05:00Z,QQQ,102.576196692,-53,0,Filled,-5436.538424676,Liquidated 
2015-08-31T14:05:00Z,EFA,55.99310523,-86,0,Filled,-4815.40704978,Liquidated 
2015-09-04T14:00:00Z,EFA,55.291085355,95,4,Filled,5252.653108725, 
2015-09-28T14:00:00Z,GLD,108.24,47,4,Filled,5087.28, 
2015-10-02T14:00:00Z,QQQ,102.376367756,52,4,Filled,5323.571123312, 
2015-10-26T14:05:00Z,DIA,166.876079364,-34,0,Filled,-5673.786698376,Liquidated 
2015-10-26T14:05:00Z,QQQ,109.841107684,-52,0,Filled,-5711.737599568,Liquidated 
2015-10-26T14:05:00Z,SPY,197.326596528,-28,0,Filled,-5525.144702784,Liquidated 
2015-10-26T14:05:00Z,GLD,111.9,-47,0,Filled,-5259.3,Liquidated 
2015-11-02T15:05:00Z,EFA,57.62179134,-95,0,Filled,-5474.0701773,Liquidated 
2015-11-06T15:00:00Z,GLD,104.29,50,4,Filled,5214.5, 
2015-11-30T15:05:00Z,GLD,101.76,-50,0,Filled,-5088,Liquidated 
2015-12-11T15:00:00Z,DIA,164.502910936,31,4,Filled,5099.590239016, 
2015-12-11T15:00:00Z,EFA,54.68266813,95,4,Filled,5194.85347235, 
